,ds,yhat_upper,yhat,yhat_lower
2767,2020-09-22,147.37983565574018,130.63948057913322,115.01004096690215
2768,2020-09-23,148.347716464764,130.70968846078526,114.96546852073672
2769,2020-09-24,148.89550503461504,130.9500836726115,114.43872888659601
2770,2020-09-25,147.96532141525847,130.9838481629888,114.16991576550384
2771,2020-09-26,150.59116418964854,133.97913215532438,118.0057867367955
2772,2020-09-27,152.1936285126561,134.09374778608094,117.68489899925439
2773,2020-09-28,148.82572486406454,131.41578364994604,114.68032630570085
2774,2020-09-29,149.41477701609602,131.54013516985347,114.86318694155167
2775,2020-09-30,150.50902584632237,131.46731807189954,114.9166182809111
2776,2020-10-01,149.38096781219127,131.54317472500082,114.05390415211434
2777,2020-10-02,148.90265213191492,131.3918871027328,114.78943430990604
2778,2020-10-03,151.83536790021046,134.18313364512113,116.45011252619427
2779,2020-10-04,151.43449622121085,134.07676709295976,117.44052894878129
2780,2020-10-05,150.43011208728538,131.16339868276415,114.73284176106682
2781,2020-10-06,149.47419795441868,131.04088429875182,113.46266689402331
2782,2020-10-07,149.02759570853084,130.7130809378789,114.18401186728076
2783,2020-10-08,149.70717729279656,130.52948469066,112.96870923132171
2784,2020-10-09,149.37874610025978,130.1181657637796,112.28813651137546
2785,2020-10-10,150.22117037165566,132.6528398660194,114.49980660079045
2786,2020-10-11,151.83461102942172,132.29745529122258,113.61596449526166
2787,2020-10-12,148.05590327301098,129.14668350026005,111.12763905466507
2788,2020-10-13,147.7921606239851,128.80231129723072,111.50188456739252
2789,2020-10-14,149.01395558896152,128.27190546830832,109.97919609598557
2790,2020-10-15,147.94368078811073,127.90836354218509,109.09601481232067
2791,2020-10-16,147.0160624093582,127.34276852822455,108.59666883227746
2792,2020-10-17,149.59061395366746,129.75138909351605,110.72756686712296
2793,2020-10-18,149.36929284030944,129.3002064021189,110.24902413781456
2794,2020-10-19,144.98406633407876,126.08535700567317,107.71702415638865
2795,2020-10-20,146.73741370243758,125.70949112289023,106.24289086278073
2796,2020-10-21,145.84628263919387,125.18041803954539,106.14608225874073
2797,2020-10-22,146.0687705755871,124.85065275065097,105.75929415429934
2798,2020-10-23,144.58464149602557,124.3502817516503,105.75453206306845
2799,2020-10-24,148.3347522101352,126.85398907996728,107.30693063405144
2800,2020-10-25,146.70710384288012,126.52562307184482,108.05117441260462
2801,2020-10-26,144.73271349853826,123.45869209094238,104.2634852036362
2802,2020-10-27,143.40339351607503,123.25278709297217,105.05142435968568
2803,2020-10-28,143.90904992299346,122.91230098816975,103.67055885928114
2804,2020-10-29,143.95980123784824,122.78605690827521,103.39241758792473
2805,2020-10-30,143.46593397190813,122.50026108299045,101.51253027117069
2806,2020-10-31,145.93336467841863,125.22561910163165,105.09476158387639
2807,2020-11-01,147.35179815966956,125.12199364146997,103.382770814344
2808,2020-11-02,145.25175846400163,122.27898954514501,102.72740508053536
2809,2020-11-03,144.45658098120163,122.2924618126298,102.93881437981487
2810,2020-11-04,142.78789562200052,122.16331431015236,101.9632591975495
2811,2020-11-05,144.1849983759488,122.23719934030981,103.86235456129887
2812,2020-11-06,144.43136460888567,122.13753206701443,102.24565342798203
2813,2020-11-07,147.89756876558826,125.0326571542385,105.07314599239383
2814,2020-11-08,148.44227887857753,125.08054461477046,103.90433817468055
2815,2020-11-09,144.42138126987783,122.36940002279975,102.63560999628992
2816,2020-11-10,145.67789765779176,122.49418430040258,102.25950410326078
2817,2020-11-11,145.93840724538504,122.45541090142018,101.50200098946291
2818,2020-11-12,145.2894223872051,122.59883092936053,101.31663869988535
2819,2020-11-13,145.23144824326727,122.54842092885777,103.20875828827278
2820,2020-11-14,147.85786514812244,125.47351178236468,103.16904074419995
2821,2020-11-15,149.52191199028584,125.53343707149254,104.86874942672607
2822,2020-11-16,145.3484959293675,122.8180876666606,102.22203374760352
2823,2020-11-17,146.74997060454237,122.92436956019469,101.72147912533481
2824,2020-11-18,147.78279926240293,122.85493471169596,101.3357925511889
2825,2020-11-19,146.02125103418743,122.95779746799256,102.42880737476654
2826,2020-11-20,148.40079318601332,122.85925334301469,101.24907434282811
2827,2020-11-21,149.2797055488252,125.73094059450955,102.53851080530492
2828,2020-11-22,151.06810093751005,125.73442486330417,103.32199832371688
2829,2020-11-23,146.80299674933698,122.96169539146827,102.14259488469534
2830,2020-11-24,147.86199648830598,123.01157138415921,99.30408658585034
